LAMMPS (2 Aug 2023 - Update 1)
Reading data file ...
  orthogonal box = (0 0 0) to (6.5850607 6.5850607 6.5850607)
  2 by 4 by 5 MPI processor grid
  reading atoms ...
  12 atoms
  read_data CPU = 0.022 seconds
Replication is creating a 6x6x6 = 216 times larger system...
  orthogonal box = (0 0 0) to (39.510364 39.510364 39.510364)
  2 by 4 by 5 MPI processor grid
  2592 atoms
  replicate CPU = 0.002 seconds
1728 atoms in group Ag
864 atoms in group Te
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 10.3
  ghost atom cutoff = 10.3
  binsize = 5.15, bins = 8 8 8
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.123 | 3.128 | 3.13 Mbytes
   Step          Temp          Press            Lx             Ly             Lz      
    416000   399.10919     -749.34285      36.571054      36.596392      36.943148    
    417000   409.45902     -1544.3025      36.570782      36.599254      36.954772    
    418000   400.23263      923.58005      36.517796      36.635477      36.893188    
    419000   391.95485      1451.5622      36.588967      36.52632       36.901079    
    420000   394.64623      434.74617      36.497328      36.664308      36.893628    
    421000   395.90129     -1087.9366      36.575338      36.608646      36.912999    
    422000   389.90078     -1396.9293      36.586393      36.601067      36.960723    
    423000   402.59926     -1112.3792      36.649559      36.56451       36.909218    
    424000   398.64288     -304.17921      36.588932      36.629453      36.864607    
    425000   399.57422      1140.7838      36.531547      36.581719      36.901964    
    426000   404.98256      1932.8176      36.590109      36.537511      36.883395    
    427000   406.13464     -59.444449      36.620525      36.579286      36.861799    
    428000   395.41301     -85.511615      36.554736      36.495069      37.020175    
    429000   420.33172      163.72833      36.591154      36.573868      36.88974     
    430000   402.51586     -1221.6565      36.542471      36.56095       37.003821    
    431000   390.69316     -1703.7244      36.500785      36.604261      37.003349    
    432000   401.30639     -2097.8481      36.577017      36.589257      36.979232    
    433000   400.51802     -865.91978      36.636831      36.497742      36.972042    
    434000   404.52895      1835.0609      36.541101      36.563528      36.889699    
    435000   409.7672       1107.464       36.506669      36.479935      37.010977    
    436000   398.36347      802.47512      36.486071      36.57953       36.946652    
    437000   406.85821      589.27823      36.513659      36.505176      37.021377    
    438000   396.00516     -1054.7162      36.67061       36.430963      36.987597    
    439000   408.90235     -544.10928      36.514251      36.601527      36.962516    
    440000   383.59595     -97.64422       36.552258      36.549944      36.945019    
    441000   402.34939     -2837.395       36.499518      36.638098      37.037963    
    442000   395.49224     -898.1065       36.621225      36.527351      36.965764    
    443000   398.19268      87.267827      36.626412      36.462866      36.968696    
    444000   397.90226     -293.93225      36.549713      36.56507       36.960906    
    445000   403.05377     -721.04498      36.487192      36.604627      36.983722    
    446000   411.46147     -238.61859      36.625418      36.531404      36.900027    
    447000   389.28285      140.54009      36.481698      36.563041      37.006157    
    448000   395.19122      883.82691      36.582281      36.436225      36.997022    
    449000   397.90286      199.96978      36.5993        36.508211      36.94535     
    450000   402.21986     -367.794        36.626445      36.498695      36.959551    
    451000   399.21023      1003.8788      36.596985      36.558272      36.903859    
    452000   397.19242      1551.2428      36.683262      36.479175      36.863952    
    453000   414.34533     -231.40992      36.623091      36.483122      36.992       
    454000   402.35441     -667.88145      36.67698       36.501173      36.901249    
    455000   389.92606     -2232.8527      36.604474      36.514542      37.025455    
    456000   399.57061     -900.19655      36.533851      36.585298      36.975252    
    457000   405.88503      584.56823      36.601678      36.509982      36.916786    
    458000   407.61706      2582.6908      36.643299      36.46061       36.863673    
    459000   396.35573      967.89384      36.544274      36.549358      36.907608    
    460000   404.2465      -705.54682      36.582149      36.483175      37.033122    
    461000   401.05134     -2695.6885      36.609333      36.592969      36.947744    
    462000   392.32563     -1879.2315      36.620969      36.479438      37.036083    
    463000   402.00354     -519.36226      36.542434      36.501184      37.035628    
    464000   399.72151      159.79858      36.602833      36.5053        36.966244    
    465000   412.27859     -97.295412      36.572394      36.510759      36.973498    
    466000   396.83325      1037.5653      36.540021      36.551725      36.921574    
    467000   397.96516      180.18764      36.540739      36.512486      36.986381    
    468000   391.6417      -1132.0776      36.572822      36.53843       36.968836    
    469000   385.84999     -1992.0436      36.628705      36.525428      36.967955    
    470000   400.50176     -985.35066      36.632759      36.433403      37.023079    
    471000   400.19723      990.14675      36.496051      36.534023      36.988293    
    472000   400.77816      389.40574      36.50903       36.526236      37.003084    
    473000   398.35833      512.74565      36.554235      36.456235      36.989459    
    474000   395.7267       1086.1459      36.562227      36.410263      37.036649    
    475000   400.75046      729.37443      36.524832      36.45422       37.022763    
    476000   400.94398     -372.96225      36.540435      36.497557      37.030232    
    477000   402.75815      445.62843      36.600626      36.429414      37.012154    
    478000   400.25025      2320.8734      36.558515      36.40779       36.999303    
    479000   405.96932      2266.3329      36.514348      36.454267      36.974337    
    480000   399.06187      1431.1742      36.483478      36.487272      36.994237    
    481000   400.27162      1871.5093      36.447726      36.507953      37.036619    
    482000   401.12462      1059.3331      36.473764      36.50186       37.053027    
    483000   403.5208       278.82948      36.584765      36.453087      37.000334    
    484000   408.56959      2042.3638      36.44209       36.505593      37.015556    
    485000   406.23817      2126.9874      36.48285       36.464196      37.010808    
    486000   412.5294       1384.8762      36.478893      36.571837      36.97707     
    487000   407.18579     -364.5838       36.459596      36.468312      37.120526    
    488000   401.41369     -1303.6812      36.465519      36.583864      37.05787     
    489000   392.34219     -31.801018      36.505748      36.515709      37.006429    
    490000   393.64189      2070.5332      36.481594      36.493255      37.00299     
    491000   408.50492      121.46744      36.461928      36.510761      37.084081    
    492000   396.55575      3.5162631      36.428233      36.541744      37.072116    
    493000   394.61685     -459.63563      36.535378      36.506998      37.024047    
    494000   399.77568      1126.0864      36.454952      36.509252      37.04234     
    495000   404.12211      1209.8557      36.454586      36.543414      37.008834    
    496000   399.11611      698.20189      36.523348      36.570374      36.920896    
    497000   392.86689      848.33332      36.517082      36.456565      37.029882    
    498000   401.0608       192.45645      36.511525      36.500994      37.033019    
    499000   393.94502     -1739.0227      36.517525      36.558834      37.011458    
    500000   402.5977      -1323.033       36.489583      36.510956      37.098066    
Loop time of 179.883 on 40 procs for 500000 steps with 2592 atoms

Performance: 240.157 ns/day, 0.100 hours/ns, 2779.590 timesteps/s, 7.205 Matom-step/s
91.8% CPU use with 40 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 44.964     | 51.752     | 57.269     |  43.5 | 28.77
Neigh   | 5.505      | 5.9814     | 6.4416     |  11.8 |  3.33
Comm    | 77.674     | 82.107     | 88.503     |  31.5 | 45.64
Output  | 0.013881   | 0.014529   | 0.019888   |   0.8 |  0.01
Modify  | 30.92      | 33.17      | 35.253     |  26.3 | 18.44
Other   |            | 6.858      |            |       |  3.81

Nlocal:           64.8 ave          75 max          56 min
Histogram: 2 3 5 8 7 4 3 2 5 1
Nghost:        1603.95 ave        1642 max        1555 min
Histogram: 5 2 1 1 3 8 7 5 6 2
Neighs:        7724.18 ave        9011 max        6434 min
Histogram: 3 2 4 6 7 5 2 5 4 2

Total # of neighbors = 308967
Ave neighs/atom = 119.20023
Neighbor list builds = 26565
Dangerous builds = 0
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 500000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.124 | 3.129 | 3.132 Mbytes
